category,title,content,date,is_ai
맛집_리뷰,"강남역 맛집 - 토끼정, 커리하우스빈103",토끼정은 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 사람이 좀 있어서 조용한 느낌은 아니었음. 사람이 좀 있어서 조용한 느낌은 아니었음. 엄청난 건 아니고 그냥 기록용.,20190627,1
맛집_리뷰,강남역 맛집 / 알요리 전문점 알부자 - 오랫동안 사랑받는 알찜... ,알요리은 사진으로 봤던 느낌이랑 비슷했다. 음식 비주얼은 괜찮고 양도 보통. 먹다 보니 금방 배불러서 남길 뻔했다. 급하게 정한 일정치고는 나쁘지 않았다. 급하게 정한 일정치고는 나쁘지 않았다. 사람이 좀 있어서 조용한 느낌은 아니었음.,20200330,1
맛집_리뷰,(매장 없어짐)강남역 맛집 셰프투고 배달 큐브스테이크 감바스... ,셰프투고는 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 기대치를 낮추고 가면 무난한 정도. 딱히 특별하진 않은데 기억은 남는 편이다. 기대치를 낮추고 가면 무난한 정도.,20191118,1
맛집_리뷰,"강남 맛집, 강남역 맛집 마초쉐프 강남역점 청첩장 모임 하러... ",강남 마초쉐프는 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 급하게 정한 일정치고는 나쁘지 않았다. 사람이 좀 있어서 조용한 느낌은 아니었음.,20190809,1
맛집_리뷰,차이니즈 레스토랑 위크 강남역 맛집 스트릿 USBEEF 우육탕면,차이니즈 먹어봄. 맛은 괜찮았고 특별히 불편한 건 없었다. 가게가 조금 북적여서 오래 앉아있긴 애매했고 그냥 식사하고 나오기 좋음. 엄청난 건 아니고 그냥 기록용. 엄청난 건 아니고 그냥 기록용. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,20190920,1
맛집_리뷰,강남역 맛집 / 5000원 냉삼 회식장소로 좋은 수입식당,5000원 냉삼 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 급하게 정한 일정치고는 나쁘지 않았다. 급하게 정한 일정치고는 나쁘지 않았다. 엄청난 건 아니고 그냥 기록용.,20191217,1
맛집_리뷰,신분당선 강남역 맛집 / 참치공방 - 참치회 무난한 스끼다시와... ,신분당선 참치공방은 기대 많이 안 하고 갔는데 딱 그 정도였다. 음식은 무난했고 직원 응대도 평범. 근처에 있으면 다시 갈 수도 있음. 사람이 좀 있어서 조용한 느낌은 아니었음. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,20190701,1
맛집_리뷰,"강남역 맛집, 고소한 막국수와 제복쟁반 ' 청류벽 '",고소한은 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 시간 맞으면 한 번쯤 들를만함. 엄청난 건 아니고 그냥 기록용. 딱히 특별하진 않은데 기억은 남는 편이다.,20190130,1
맛집_리뷰,[강남역 맛집] 피그인더가든 강남점,"피그인더가든을 먹었는데 양이 아주 많진 않아도 부족하진 않았다. 내부는 조금 바빴고, 음식은 깔끔한 편이라 크게 실패할 느낌은 아님. 엄청난 건 아니고 그냥 기록용. 시간 맞으면 한 번쯤 들를만함. 기대치를 낮추고 가면 무난한 정도.",20191206,1
맛집_리뷰,강남역 맛집 바비레드 BTS팝업스토어 근처맛집 강남역 핫플,바비레드 이름은 몇 번 봤는데 이제야 가봄. 양은 생각보다 괜찮고 맛은 익숙한 쪽. 웨이팅 길면 굳이 기다릴 정도는 아닌 듯. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 이런 곳도 있었네 싶었다. 딱히 특별하진 않은데 기억은 남는 편이다.,20200103,1
맛집_리뷰,2019년 1월 28일의 기록 &lt;강남역 맛집 본토닭갈비 &amp; 강남역... ,1월은 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 다음엔 다른 메뉴도 봐야 할 듯. 시간 맞으면 한 번쯤 들를만함. 다음엔 다른 메뉴도 봐야 할 듯.,20190129,1
맛집_리뷰,강남역 맛집 해담채 정갈한 건강한 한상,"해담채는 위치가 편해서 들렀다. 주문하고 기다리는 시간은 보통, 맛은 익숙한 느낌이었다. 조용한 식사보단 가볍게 먹는 쪽에 가까움. 엄청난 건 아니고 그냥 기록용. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.",20191114,1
맛집_리뷰,"강남역 맛집 낙원타코 / 낙원스낵, 롯데백화점 '갬성푸드' 팝업",낙원타코 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 엄청난 건 아니고 그냥 기록용. 기대치를 낮추고 가면 무난한 정도. 이런 곳도 있었네 싶었다.,20190320,1
맛집_리뷰,강남역 맛집 이딸라시안 여길 왜 이제갔지!?,"이딸라시안 먹고 옴. 사람 많고 조금 정신없었지만 음식은 괜찮았다. 가격은 보통, 위치는 편한 편이라 약속 전후로 들르기 좋음. 사람이 좀 있어서 조용한 느낌은 아니었음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.",20190107,1
맛집_리뷰,"[강남역 맛집] 인도 음식은 여기서, 강가 강남점",친구가 가보자 해서 인도 들렀는데 사람 많더라. 그래도 음식은 금방 나왔고 맛도 나쁘지 않았음. 막 감탄까진 아니고 배부르게 먹고 나왔다. 기대치를 낮추고 가면 무난한 정도. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,20191222,1
맛집_리뷰,강남역맛집:드뎌 먹었본 흑당버블티 타이거슈거,드뎌는 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 기대치를 낮추고 가면 무난한 정도. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 사람이 좀 있어서 조용한 느낌은 아니었음.,20190805,1
맛집_리뷰,2019년 8월 16일 강남역 맛집 SPC스퀘어 그릭슈바인,8월 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 급하게 정한 일정치고는 나쁘지 않았다. 급하게 정한 일정치고는 나쁘지 않았다. 다음엔 다른 메뉴도 봐야 할 듯.,20190816,1
맛집_리뷰,[강남역 맛집] 느린마을양조장 강남점,친구가 가보자 해서 느린마을양조장 들렀는데 사람 많더라. 그래도 음식은 금방 나왔고 맛도 나쁘지 않았음. 막 감탄까진 아니고 배부르게 먹고 나왔다. 딱히 특별하진 않은데 기억은 남는 편이다. 이런 곳도 있었네 싶었다.,20200131,1
맛집_리뷰,"[강남역 맛집] 소개팅 명소, 마노 디 셰프 Mano Di Chef","소개팅 쪽은 사람이 꽤 많았다. 메뉴판 보고 고르는데 가격대는 평범했고, 음식은 간이 센 편. 웨이팅 싫으면 애매한 시간에 가는 게 나을 듯. 이런 곳도 있었네 싶었다. 사람이 좀 있어서 조용한 느낌은 아니었음. 이런 곳도 있었네 싶었다.",20191210,1
맛집_리뷰,강남역 맛집) 신데렐라롱,맛집) 들렀다. 맛은 무난했고 양도 적당. 웨이팅만 길지 않으면 괜찮음. 엄청 특별한 맛집이라기보단 근처에서 밥 먹기 좋은 곳. 급하게 정한 일정치고는 나쁘지 않았다. 사람이 좀 있어서 조용한 느낌은 아니었음. 기대치를 낮추고 가면 무난한 정도.,20200407,1
맛집_리뷰,"[강남역 맛집] 우리의 소개팅 장소, 블루밍 가든 Blooming... ",우리의 소개팅은 기대 많이 안 하고 갔는데 딱 그 정도였다. 음식은 무난했고 직원 응대도 평범. 근처에 있으면 다시 갈 수도 있음. 엄청난 건 아니고 그냥 기록용. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다.,20191218,1
맛집_리뷰,강남역 맛집- 쉑쉑버거 Shake Shack  아주 리얼후기,친구가 가보자 해서 맛집- 들렀는데 사람 많더라. 그래도 음식은 금방 나왔고 맛도 나쁘지 않았음. 막 감탄까진 아니고 배부르게 먹고 나왔다. 시간 맞으면 한 번쯤 들를만함. 이런 곳도 있었네 싶었다. 엄청난 건 아니고 그냥 기록용.,20190725,1
맛집_리뷰,하이앤드 양대창집...^^  -강남역맛집 연타발 강남역점-,하이앤드 양대창집...^^은 사진으로 봤던 느낌이랑 비슷했다. 음식 비주얼은 괜찮고 양도 보통. 먹다 보니 금방 배불러서 남길 뻔했다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 급하게 정한 일정치고는 나쁘지 않았다.,20190627,1
맛집_리뷰,"[강남역 맛집] 따뜻한 국물이 먹고 싶어서 간, 딘타이펑 강남점",따뜻한 국물이 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 딱히 특별하진 않은데 기억은 남는 편이다. 사람이 좀 있어서 조용한 느낌은 아니었음.,20190715,1
맛집_리뷰,"* 강남역 맛집, 강남역 존맛, 돈까스 맛집 모리카츠",존맛 먹어봄. 맛은 괜찮았고 특별히 불편한 건 없었다. 가게가 조금 북적여서 오래 앉아있긴 애매했고 그냥 식사하고 나오기 좋음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,20190116,1
맛집_리뷰,[강남역맛집] 메이드바이오즈/맛있는 오삼불고기,"메이드바이오즈는 위치가 편해서 들렀다. 주문하고 기다리는 시간은 보통, 맛은 익숙한 느낌이었다. 조용한 식사보단 가볍게 먹는 쪽에 가까움. 이런 곳도 있었네 싶었다. 이런 곳도 있었네 싶었다. 딱히 특별하진 않은데 기억은 남는 편이다.",20190107,1
맛집_리뷰,강남역 맛집- 지파이 &lt;대만간식 &gt; 리얼 솔직후기 &amp; 타이거 슈가... ,맛집- 지파이은 사진으로 봤던 느낌이랑 비슷했다. 음식 비주얼은 괜찮고 양도 보통. 먹다 보니 금방 배불러서 남길 뻔했다. 이런 곳도 있었네 싶었다. 다음엔 다른 메뉴도 봐야 할 듯. 기대치를 낮추고 가면 무난한 정도.,20190725,1
맛집_리뷰,[서울/강남역맛집] 갬성있는 서울여자와 함께  &quot;감성타코 강남... ,"갬성있는 서울여자와 다녀왔는데 첫인상은 그냥 보통. 근데 먹다 보니 나쁘지 않았다. 소스가 조금 강해서 호불호 있을 듯하고, 나는 그럭저럭 괜찮았음. 엄청난 건 아니고 그냥 기록용. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.",20200407,1
맛집_리뷰,[강남] 강남역 맛집 바비레드,바비레드에서 밥 먹었다. 맛은 자극적이지 않았고 가격도 요즘 기준으로는 평범했다. 근처 약속 있을 때 한 끼 해결하기 괜찮은 곳. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다. 시간 맞으면 한 번쯤 들를만함.,20191212,1
맛집_리뷰,강남역 맛집 매콤한게 끌린다?,매콤한게 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 시간 맞으면 한 번쯤 들를만함. 다음엔 다른 메뉴도 봐야 할 듯. 딱히 특별하진 않은데 기억은 남는 편이다.,20190207,1
맛집_리뷰,( 강남역맛집 ) 정말 맛있는... 먹을 수 있는 강남역 맛집 NY BnB,"정말 맛있는... 다녀왔는데 첫인상은 그냥 보통. 근데 먹다 보니 나쁘지 않았다. 소스가 조금 강해서 호불호 있을 듯하고, 나는 그럭저럭 괜찮았음. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다.",20190114,1
맛집_리뷰,[강남역 맛집] 동해도 - 회전초밥 뷔페,동해도 사진 몇 장 남김. 조명 때문에 음식 색은 잘 나오는 편이었고 실제 맛도 크게 다르진 않았다. 테이블은 조금 좁아서 그건 아쉬웠음. 시간 맞으면 한 번쯤 들를만함. 엄청난 건 아니고 그냥 기록용. 이런 곳도 있었네 싶었다.,20190505,1
맛집_리뷰,강남역 맛집 강남역 회식장소는 진구곱창이 최고죠,"회식장소는 갔다옴. 대기 조금 있었고 메뉴는 생각보다 빨리 나왔다. 맛은 무난, 양은 적당한 편이라 근처에서 밥 먹을 때 참고할 만함. 사람이 좀 있어서 조용한 느낌은 아니었음. 사람이 좀 있어서 조용한 느낌은 아니었음.",20190602,1
맛집_리뷰,[강남역 맛집] 모두가 좋아할 곳!,"모두가 먹고 옴. 사람 많고 조금 정신없었지만 음식은 괜찮았다. 가격은 보통, 위치는 편한 편이라 약속 전후로 들르기 좋음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.",20190330,1
맛집_리뷰,&lt;강남역 맛집 두번 추천&gt;고에몬,<강남역 먹어봄. 맛은 괜찮았고 특별히 불편한 건 없었다. 가게가 조금 북적여서 오래 앉아있긴 애매했고 그냥 식사하고 나오기 좋음. 시간 맞으면 한 번쯤 들를만함. 시간 맞으면 한 번쯤 들를만함. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.,20200605,1
맛집_리뷰,"[강남역 맛집] SHY BANA - 미국남부가정식, 주차 2시간 무료!!!",SHY BANA는 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 사람이 좀 있어서 조용한 느낌은 아니었음. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.,20190623,1
맛집_리뷰,"[2019년 3월 12일,  7,620걸음] 오랜만에 강남역 맛집을 찾다","오랜만에 다녀왔는데 첫인상은 그냥 보통. 근데 먹다 보니 나쁘지 않았다. 소스가 조금 강해서 호불호 있을 듯하고, 나는 그럭저럭 괜찮았음. 시간 맞으면 한 번쯤 들를만함. 다음엔 다른 메뉴도 봐야 할 듯. 기대치를 낮추고 가면 무난한 정도.",20190316,1
맛집_리뷰,[강남역 맛집] 천진영감 X 맛집꿀정보,"천진영감 맛집꿀정보 갔다옴. 대기 조금 있었고 메뉴는 생각보다 빨리 나왔다. 맛은 무난, 양은 적당한 편이라 근처에서 밥 먹을 때 참고할 만함. 시간 맞으면 한 번쯤 들를만함. 기대치를 낮추고 가면 무난한 정도. 사람이 좀 있어서 조용한 느낌은 아니었음.",20190529,1
맛집_리뷰,[강남역 맛집] 한식 &quot;노랑저고리&quot;,"한식 ""노랑저고리""는 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 기대치를 낮추고 가면 무난한 정도. 사람이 좀 있어서 조용한 느낌은 아니었음.",20190717,1
맛집_리뷰,20191110_강남_하루하루(#강남역맛집),1110_강남_하루하루 사진 몇 장 남김. 조명 때문에 음식 색은 잘 나오는 편이었고 실제 맛도 크게 다르진 않았다. 테이블은 조금 좁아서 그건 아쉬웠음. 다음엔 다른 메뉴도 봐야 할 듯. 사람이 좀 있어서 조용한 느낌은 아니었음.,20191123,1
맛집_리뷰,[강남역 맛집] 일본풍 파스타가 정말 맛있었던곳 '고에몬... ,"일본풍을 먹었는데 양이 아주 많진 않아도 부족하진 않았다. 내부는 조금 바빴고, 음식은 깔끔한 편이라 크게 실패할 느낌은 아님. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 사람이 좀 있어서 조용한 느낌은 아니었음.",20200716,1
맛집_리뷰,강남역 맛집 딘타이펑 이집 샤오롱바오 잘하네,딘타이펑 이름은 몇 번 봤는데 이제야 가봄. 양은 생각보다 괜찮고 맛은 익숙한 쪽. 웨이팅 길면 굳이 기다릴 정도는 아닌 듯. 시간 맞으면 한 번쯤 들를만함. 엄청난 건 아니고 그냥 기록용. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.,20190214,1
맛집_리뷰,강남역 맛집 - 알부자,알부자는 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 이런 곳도 있었네 싶었다. 급하게 정한 일정치고는 나쁘지 않았다. 엄청난 건 아니고 그냥 기록용.,20200306,1
맛집_리뷰,"강남역맛집, 강남회전초밥을 찾는다면 강남 스시오 추천!","강남회전초밥을 먹고 옴. 사람 많고 조금 정신없었지만 음식은 괜찮았다. 가격은 보통, 위치는 편한 편이라 약속 전후로 들르기 좋음. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 엄청난 건 아니고 그냥 기록용. 다음엔 다른 메뉴도 봐야 할 듯.",20190813,1
맛집_리뷰,[강남역 맛집] 쉐이크쉑 (SHAKE SHACK)- 쉑쉑버거 느끼하지만... ,"쉐이크쉑 먹고 옴. 사람 많고 조금 정신없었지만 음식은 괜찮았다. 가격은 보통, 위치는 편한 편이라 약속 전후로 들르기 좋음. 사람이 좀 있어서 조용한 느낌은 아니었음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.",20190216,1
맛집_리뷰,강남역 맛집 바비레드 재방문 후기,"바비레드 쪽은 사람이 꽤 많았다. 메뉴판 보고 고르는데 가격대는 평범했고, 음식은 간이 센 편. 웨이팅 싫으면 애매한 시간에 가는 게 나을 듯. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편. 이런 곳도 있었네 싶었다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.",20191202,1
맛집_리뷰,강남역 맛집 바비레드 꼭가기 두번가기,"바비레드 꼭가기를 먹었는데 양이 아주 많진 않아도 부족하진 않았다. 내부는 조금 바빴고, 음식은 깔끔한 편이라 크게 실패할 느낌은 아님. 사람이 좀 있어서 조용한 느낌은 아니었음. 시간 맞으면 한 번쯤 들를만함. 다음엔 다른 메뉴도 봐야 할 듯.",20190102,1
맛집_리뷰,"강남역 맛집, 미소다이닝 세이로무시 추천.",미소다이닝 사진 몇 장 남김. 조명 때문에 음식 색은 잘 나오는 편이었고 실제 맛도 크게 다르진 않았다. 테이블은 조금 좁아서 그건 아쉬웠음. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 엄청난 건 아니고 그냥 기록용.,20190116,1
맛집_리뷰,강남역맛집 / 낙원타코아니죠... 타코맛집 / 플래터 / 스텔라,낙원타코아니죠... 타코맛집은 가게 앞에서 잠깐 기다렸다. 메뉴는 금방 정했고 맛은 평범한데 묘하게 계속 먹게 됨. 다음에 지나가면 또 생각날 수도. 엄청난 건 아니고 그냥 기록용. 기대치를 낮추고 가면 무난한 정도.,20200113,1
맛집_리뷰,강남역 맛집 장인닭갈비 줄서서 먹은 보람이 있다!,장인닭갈비 줄서서 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 다음엔 다른 메뉴도 봐야 할 듯. 기대치를 낮추고 가면 무난한 정도. 시간 맞으면 한 번쯤 들를만함.,20190317,1
맛집_리뷰,"강남역맛집, 마녀주방 피자와브리또 솔직후기!","마녀주방 피자와브리또를 먹었는데 양이 아주 많진 않아도 부족하진 않았다. 내부는 조금 바빴고, 음식은 깔끔한 편이라 크게 실패할 느낌은 아님. 다음엔 다른 메뉴도 봐야 할 듯. 기대치를 낮추고 가면 무난한 정도. 사람이 좀 있어서 조용한 느낌은 아니었음.",20190917,1
맛집_리뷰,"[강남역 맛집] 희래식당 -마라탕 처음 먹어본 날, 꿔바로우도 함께",희래식당 이름은 몇 번 봤는데 이제야 가봄. 양은 생각보다 괜찮고 맛은 익숙한 쪽. 웨이팅 길면 굳이 기다릴 정도는 아닌 듯. 사람이 좀 있어서 조용한 느낌은 아니었음. 시간 맞으면 한 번쯤 들를만함. 딱히 특별하진 않은데 기억은 남는 편이다.,20190427,1
맛집_리뷰,[강남역맛집]60년전통신촌황소곱창,"60년전통신촌황소곱창은 위치가 편해서 들렀다. 주문하고 기다리는 시간은 보통, 맛은 익숙한 느낌이었다. 조용한 식사보단 가볍게 먹는 쪽에 가까움. 엄청난 건 아니고 그냥 기록용. 딱히 특별하진 않은데 기억은 남는 편이다.",20190302,1
맛집_리뷰,강남역맛집 어거스트 힐 맛집을 가다,"어거스트 맛집을은 위치가 편해서 들렀다. 주문하고 기다리는 시간은 보통, 맛은 익숙한 느낌이었다. 조용한 식사보단 가볍게 먹는 쪽에 가까움. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.",20191120,1
맛집_리뷰,강남역 맛집 / 강남역 11번출구 맛집 / 낮 맥주가 가능 한... ,11번출구 먹어봄. 맛은 괜찮았고 특별히 불편한 건 없었다. 가게가 조금 북적여서 오래 앉아있긴 애매했고 그냥 식사하고 나오기 좋음. 시간 맞으면 한 번쯤 들를만함. 급하게 정한 일정치고는 나쁘지 않았다. 다음엔 다른 메뉴도 봐야 할 듯.,20191013,1
맛집_리뷰,크리스마스 분위기 가득나는 강남역 맛집 바비레드에서... ,친구가 가보자 해서 크리스마스 분위기 들렀는데 사람 많더라. 그래도 음식은 금방 나왔고 맛도 나쁘지 않았음. 막 감탄까진 아니고 배부르게 먹고 나왔다. 기대치를 낮추고 가면 무난한 정도. 다음엔 다른 메뉴도 봐야 할 듯.,20191202,1
맛집_리뷰,[강남역맛집] 바비레드,"바비레드 먹고 옴. 사람 많고 조금 정신없었지만 음식은 괜찮았다. 가격은 보통, 위치는 편한 편이라 약속 전후로 들르기 좋음. 딱히 특별하진 않은데 기억은 남는 편이다. 기대치를 낮추고 가면 무난한 정도. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다.",20200120,1
맛집_리뷰,[강남 맛집 / 강남역 맛집] 로리스 더 프라임 립,로리스 이름은 몇 번 봤는데 이제야 가봄. 양은 생각보다 괜찮고 맛은 익숙한 쪽. 웨이팅 길면 굳이 기다릴 정도는 아닌 듯. 시간 맞으면 한 번쯤 들를만함. 이런 곳도 있었네 싶었다. 급하게 정한 일정치고는 나쁘지 않았다.,20191126,1
맛집_리뷰,강남역 맛집 추천 : 수제맥주펍 브롱스(bronx),수제맥주펍 브롱스 기록. 자리 간격은 넓진 않았고 음식은 바로 먹기 괜찮았다. 막 특별하진 않은데 배고플 때 들르면 나쁘지 않은 정도. 시간 맞으면 한 번쯤 들를만함. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 엄청난 건 아니고 그냥 기록용.,20190103,1
맛집_리뷰,2019년10월 EP.1[강남역 맛집 / 완백부대찌개 / 강남역 VR... ,10월은 사진으로 봤던 느낌이랑 비슷했다. 음식 비주얼은 괜찮고 양도 보통. 먹다 보니 금방 배불러서 남길 뻔했다. 시간 맞으면 한 번쯤 들를만함. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 엄청난 건 아니고 그냥 기록용.,20191007,1
맛집_리뷰,신분당선 강남역 맛집 장서는날 푸짐한 안주로 한 끼 식사하기... ,"신분당선 쪽은 사람이 꽤 많았다. 메뉴판 보고 고르는데 가격대는 평범했고, 음식은 간이 센 편. 웨이팅 싫으면 애매한 시간에 가는 게 나을 듯. 딱히 특별하진 않은데 기억은 남는 편이다. 이런 곳도 있었네 싶었다. 가격은 막 싸진 않았고 위치는 찾기 쉬운 편.",20200128,1
맛집_리뷰,[강남역 맛집] 딘딘향의 3만원어치 마라탕 ㅋㅋㅋㅋ,딘딘향의 3만원어치에서 밥 먹었다. 맛은 자극적이지 않았고 가격도 요즘 기준으로는 평범했다. 근처 약속 있을 때 한 끼 해결하기 괜찮은 곳. 사진은 몇 장 찍었는데 정리는 나중에 해야겠다. 딱히 특별하진 않은데 기억은 남는 편이다.,20191126,1
